num	time	text	label
8276	2020-05-14 15:49	듣는사람? 대체 우린 강의를 언제쯤 들을 수 있어..? 중간고사기간 전에 메일로 어떤방식으로 수업진행되냐고 물어봤는데 동영상이나 실시간으로 해준다고 했었는데.. 이제 그것도 3주전이네...^^	0
1256	2020-05-04 14:31	퀴즈 올라오ㅓㅆ는데 안들가져	0
3145	2020-05-07 0:36	이번주도 휴강인가요..? 아무 공지도 없네요ㅠㅠ	0
1832	2020-05-05 11:09	컴사인데ㅠ 공지사항에 수업시간에 다루지 않은 것은 시험 출제 안한다고 써놓으시곤 시험엔 한번도 강의에서 본 적 없는 거 촉박한 시간 안에 만들어 내라고 하시고..시간 지나서 한 제출은 허용 안한다고 써놓으셨길래시간 부족할까봐 포기하고 70프로만 완성해서 냈더니 5분 초과는 그냥 봐주고 추가로 걍 1분 늦을때마다 1점 감점이라네요..... 이럴거면 걍 완성하고 냈죠....ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ열심히 준비했는데 너무 속상하네요....	0
51	2020-05-01 1:41	잘자 라고해줘	1
1160	2020-05-04 12:56	과제 평가 기준 존나 객관성 떨어지네인물 설명하라 했는데팬더? 맞나 암튼 그거 설명한 사람 더 점수 준다고 하면 어쩌자는거냐??? 아니면 애초에 팬더 설명하면 더 점수 준다고 하던가아니 그리고 트레비스도 그림 붙이면 성의 없어 보일까봐 글로 하나하나 다 설명했는데 그림 안 붙였다고 점수 적게 준다는건 또 뭐고우리가 무슨 교수님 머릿속으로 들어가서 과제를 해야하는 것도 아니고어쩌라는거야 진짜 하 ㅋㅋㅋㅋㅋㅋㅋ 수업 옶이 과제 내주셨으면 과제 기준을 좀 넓게 잡아주시던가 이건 뭐 니들 혼자 공부해서 무조건 잘해라네.... 열심히 한 사람들 맥빠지게	0
165	2020-05-01 10:59	일물실 오차론 혹시 다들 몇 점이야?? 몇 점 만점에 몇점인지 쫌 ㅜㅜㅜㅜ 내가 너무 충격받아서	1
142	2020-05-01 10:21	비프 듣는데 머리 아직 안빗음ㅋㅋㅋㅋㅋㅋ	1
5861	2020-05-10 21:30	고토 토론 하기로 결정나서 학교 가야된대;;아 진짜 에반데 ㅡㅡ	0
96	2020-05-01 2:36	사실 롤은 롤 채팅을 하기 위한 미니 게임 아닐까?	1
6779	2020-05-12 10:14	휴강인가요? 업로드가 안올라오네요	0
99	2020-05-01 2:32	린넨소재 아우터 샀는데 원래 비싸?뭔가 싸구려같아보이는데 6만원해 원래이래?	1
6771	2020-05-12 10:29	입사취소했는데 도데체 언제환불해줄려고하는거임? 이번학기 끝나고 환불해주는건 아니겠지.도데체머가어려워서	0
896	2020-05-03 23:06	중간고사 과제하고있는데 이때까지 배웠던 내용으로 한단 말이야 근데 내가 이때까지 과제로 했던걸 채점을 하나도 안해주셨거든? 그래서 내가 배웠던게 맞는지를 모르는데 그걸 바탕으로 시험치고있네 이거 나만 ㅈ같냐?	0
8037	2020-05-14 10:29	오늘 수업 안 하나요..? 강의가 안 올라오네요😓	0
7515	2020-05-13 10:51	ㅂㅊㅅ교수님 20일날 대면 시험..괜찮다 생각했는데 사태가 또 이렇게 되니까 가기 무서워지는데..	0
70	2020-05-01 2:20	다들 어떤표현써 부모님 뵈러가부모님 만나러가 엄마 생신엄마 생일부모님이랑 반말 존댓말	1
6986	2020-05-12 15:56	저번처럼 ;;시험칠때 다돼서 이랬다 저랬다 말바꾸지말고 제발..	0
164	2020-05-01 11:05	저번에 카페 알바 호감글 올렸던 학우인데 오늘은 꼭 도전해보겠읍니다	1
150	2020-05-01 10:02	과학기술정책론 과제 그만 좀 내라 진짜👿👿	1
103	2020-05-01 5:15	아밑에집 ㅈㄴ시끄럭 시발 존나 지금 ㅈㄴ쪼개고 개빡쳐	1
5672	2020-05-10 17:12	아직 중간공지 없죠.ㅡ?	0
83	2020-05-01 3:35	티셔츠원피스 개편해보이는데 집근처에 과제하러 카페갈때 입고싶거든 밖에서 입는거 에반가? 롱 아니고 무릎좀위까지 길이에 무지...여름에 완전 편할 것 같은데	1
93	2020-05-01 2:52	기숙사 2인실 혼자 쓰는데 우울증걸리겠다 ㅠㅠㅠㅠ	1
775	2020-05-02 1:07	교수 피드백 과제 점수라도 알려줘야 내가 제대로하고있는건지 제대로 안하고있는건지 알고 고칠거아니야 교수들 각성해라	0
22	2020-05-01 1:22	미적분학 로피탈 잘하시는 선배님들ㅜㅠ 조금만 도와주세요	1
8358	2020-05-14 17:41	강의다들었는데 수업과제를 못찾겠어요 ㅠㅠ 도와주세요 대체수업	0
18	2020-05-01 0:25	누가 전화로 아로하 불러주면조켔다 ...흑	1
4864	2020-05-09 11:23	과제 그만좀.. 진짜 한학기 내내 과제대체만 할 생각인건가..	0
45	2020-05-01 1:46	서평 자유분량 몇 장 써야해요? 책 내용 쓰는 거 아니고 내가 만약 주인공이라면? 이거 쓰는거예요	1
8296	2020-05-14 16:30	ㄱㅇㅈ 교수님 수업 이제 실시간강의 안하는건가요?	0
145	2020-05-01 10:13	기숙사 관련 질문이요. 기숙사 입사 포기했는데 나중에 대면 수업으로 바뀌면 입사할 수 있나요?	1
82	2020-05-01 3:38	1~2페이지 에세이 적을때도 각주랑 참고문헌 둘 다 다는 게 좋지?? 참고문헌만 적을까	1
184	2020-05-01 11:53	웅비관 너무 더운데 보일러 밸브 잠그려는데 어떻게 하는지 아는 분 있나요???ㅠㅠㅠㅠ 너무 더워요	0
118	2020-05-01 3:59	Q test가 대체 뭔가요 제곧내	1
68	2020-05-01 2:21	얘두라 나 띰띰해! 훙훙	1
119	2020-05-01 3:54	와 누가 좀 레포트 써줘 키바 스왓분석인데 제발. 돈줄게....!ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
1058	2020-05-04 10:07	시험치는데 서버가 안된다	0
106	2020-05-01 4:53	밤낮바뀐사람 코로나 터지고 밤낮 제대로 바꼈다 일주일에 한두번빼고 5시전에는 잠이 아예 안옴 오더라도 금방 깸	1
64	2020-05-01 2:26	과제제출완료하기 주 과제제출파일 올려놓고 2주뒤에 과제제출완료하기 버튼있는거 알고 지금했는데 어떡하죠 ㅠㅠㅠ 과제제출 완료하기 전에는 파일 등록 안되나요??	1
158	2020-05-01 9:42	어디가냥 🐈	1
2686	2020-05-06 14:24	일 참 잘하신다 공지 다시 띄워주셔놓고 심지어 과제 또 안 올라옴;;;;;;	0
2795	2020-05-06 16:15	1. 필기(퀴즈) 25문제 실기 1문제 구성 필기는 15분 실기는 30분2. 1시부터 시작하고 필기먼저보고 1시 15분부터 35분까지 실기시험3. 필기는 정상적으로 진행되었으나 15분이 넘어도 계속 실기 시험이 안올라옴4. 시험종료시간인 45분이 넘자 대부분 사람들은 그냥 그만 기다리고 할일하러감5. 교수님이 2시 10분에 등판해서 비밀글 설정해놨다고 20분부터 시험 시작한다고함.(하지만 문제가 24분에 올라옴)6.공지봐서 시험 제시간에 친사람, 늦게 보고 들어와서 친사람, 못친사람으로 나뉨	0
13	2020-05-01 0:30	니체의 도덕계보학 읽은 사람?	1
58	2020-05-01 1:23	수학 수학 좀 하시는 분 문제 하나만 도와주실분	1
5991	2020-05-11 0:33	-정보의 격차(족보)가 실력의 격차로 너무나도 두드러지게 나타남. 본인 생각엔 고등학교 공부처럼 컨텐츠가 많지 않아서 더 그런듯 -족보, 즉 기출을 평가원처럼 아예 보여주던지 족보장사를 저작권법으로 막아야함.-언제가 될지는 몰라도(어디서 할지도 모르겠으나ㅎ) 이 문제를 해결할 것.-지금 머리를 굴렸을 때 결론은 어플하나 개발해서 족보제출시 혜택주고 그 자료는 공개자료화하고 혜택은 광고 집어넣어서 해결. 물론 저작권법에 위배될 수도.-일물실하다 빡쳐서 와봄.	0
134	2020-05-01 6:34	밤샘 수준이 늘어났다... 내가 아는 밤샘은 초췌하고 뒤질거같은 그런건데나 지금 그냥 하루를 상쾌한 시작하는 기분이야근데 해 뜨는것도 봤다,,,☆이러다 점심먹고 자서 오후 6시에 일어나겠지나혼자 남반구에 산다,,,	1
3497	2020-05-07 14:45	고토 5/22 부터 대면수업한다 하신다..우리 교수님 기독교 신자셔서 하느님 그쪽으로만 과제 내주시고 성경읽게 하고 그러는 것도 좀 그랬는데딴과목도 아니고 고토 하나땜에 교통비 왕복 6만원씩 들이면서 6번 왔다갔다 해야하되네교통비만 36만원+@ 드네	0
4791	2020-05-09 2:37	아직 다안뜬건가요?? 너무적게열리는데심지어 우리과수업 한개도없음..	0
5486	2020-05-10 12:22	교수님존나짜증나네맨날 과제만 쳐내주면서 수업하고싶다고 바락바락 우겨서낼부터 대면수업한 ㅅㅂ	0
253	2020-05-02 14:06	진리관 실물이 더 쩌네 ㅈㄴ좁다,,ㅎ 담엔 웅비관으로	0
1121	2020-05-04 12:04	zoom 뜬 거 뭐에요? 12시 지났는데도 들어가려고 하니까 안 들어가지던데 수업하는 거 아니에요?	0
25	2020-05-01 1:16	원룸에서 노래틀고자면 다들리겠지	1
86	2020-05-01 3:16	면 좋아하는 사람 없나 나 레알 면이 너무 좋다..면 먹고싶다..  면은 다 마싯다..	1
56	2020-05-01 1:27	수학1 김재희 교수님 이메일이나 전화번호 등 연락처 있으신분?	1
603	2020-05-03 16:53	히히 수업 뭐같이 올리시는 교수님들  강의평가 그지같이 해야지 ㅎㅎㅎ올 1점 고고씽~ *^^*	0
110	2020-05-01 4:28	창업과목 듣는 사람들 느낀점은 대체 뭘쓰라는거야 레포트 쓰는데 뭘 느껴... 셀프리더십이랑 기업과정신과 창업 관련해서 뭘 느껴야돼?	1
101	2020-05-01 5:31	슈뢰딩거의 김정은 죽었으면서 살았음	1
8022	2020-05-14 10:51	따로 공지도 없으니 원...	0
38	2020-05-01 0:55	일본여행 갔을 때 행단보도에서 빨간 불인데 차가 없음.두리번두리번 거렸는데 근처에 사람들 모두 두리번 거림.한명이 건너니까 다 쳐다봄.그러다가 다른 한 명이 건너니까 2-3명이 따라서 무단횡단함.그러다가 갑자기 사람들이 따라서 우루루 건넘.이후에 아직 횡단보도는 빨간 불인데 차가 한 대 와서 직진하질 못 함.개판됨 ㅋ	1
136	2020-05-01 6:24	자동넥타이 학교근처나 좀 가까운 곳에 자동넥타이 파는 곳 있나요?ㅠ	1
66	2020-05-01 2:23	과제 분량 1페이지 내외인데 길어도 좋다고 하면 1페이지 반 적어도 되나요	1
15	2020-05-01 0:29	기계과 갤주 안 득 만	1
3715	2020-05-07 18:36	왜 강의 안 올라오는지 아는 사람?	0
6490	2020-05-11 21:04	이때까지 한번도 화상강의 안 한 교수님 있니? 강의자료만 올려주시고 한번씩 과제 주는 ㅇㅇ	0
830	2020-05-03 21:38	한국경제론 한달동안 플라토에 아무자료도 안올라오는데 어떻게 해야하나야?	0
154	2020-05-01 9:52	행복의 심리학 ㄹㅇ 15페이지 쓰는 레포트 뭘하라는건지 아직도 감 못잡겟음....ㅎㅎㅎ 하ㅠㅠ	1
155	2020-05-01 9:48	컴활 엑세스 시험장에서 모르는 문제 하나도 없어서 90점대 예상했는데 61점 나와서 대충격...그냥 창 내려서 저장하면 되는 거 맞지 않나요?? 저장 방식이 잘못 됐나ㅠㅠ	1
407	2020-05-01 16:46	효원특강 진짜 후.. 어떤 강의는 노력하지마~ 이러고 어떤 강의는 노력은 중요해 이러고 ㅋㅋ 진짜 하기싫긴한데 겨우 다했다	0
125	2020-05-01 9:01	0캠 2레벨됐네 갸꿀 ㅋㅋ	1
116	2020-05-01 4:11	누가 레포트 좀 대신 써줬으면 공대라 맨날 문제 푸는 과제만 있었는데교양에 레포트 10페이지 쓰는 과제 있으니까 미치겠다 뭘 써야할지도 모르겠고 어떻게 써야할지도 모르겠음	1
122	2020-05-01 9:14	서울은 27도까지 올라가는데 부산은 22도네..	1
2633	2020-05-06 13:08	학교는 통싸강이라고 해놓고 이론수업 대면강의를 왜 허용해주냐...짜증나	0
